service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date,info
498994,0,0,0,0,0,1,1,20260620,20260831,""
507804,1,1,1,1,1,0,0,20260901,20270801,"1 var."
507805,0,0,0,0,0,1,1,20260901,20270801,"2 var."
498995,1,1,1,1,1,0,0,20260620,20260831,""
498996,0,0,0,0,0,1,1,20260620,20260831,""
507807,0,0,0,0,0,1,1,20260901,20270801,"1 var."
507806,1,1,1,1,1,0,0,20260901,20270801,"2 var."
505778,1,1,1,1,1,0,0,20260817,20260831,""
505779,0,0,0,0,0,1,1,20260817,20260831,""
507808,1,1,1,1,1,0,0,20260901,20270801,"1 var."
507809,0,0,0,0,0,1,1,20260901,20270801,"1 var."
507438,1,1,1,1,1,0,0,20260901,20270801,""
507439,0,0,0,0,0,1,1,20260901,20270801,""
502335,1,1,1,1,1,0,0,20260717,20260831,""
502336,0,0,0,0,0,1,1,20260717,20260831,""
501753,1,1,1,1,1,0,0,20260714,20260831,""
499000,0,0,0,0,0,1,1,20260620,20260831,""
501754,1,1,1,1,1,0,0,20260714,20260831,""
507810,1,1,1,1,1,0,0,20260901,20270801,"1 var."
507811,0,0,0,0,0,1,1,20260901,20270801,"1 var."
507812,1,1,1,1,1,0,0,20260901,20270801,"1 var."
507441,0,0,0,0,0,1,1,20260901,20270801,""
504519,1,1,1,1,1,0,0,20260804,20260831,""
504520,0,0,0,0,0,1,1,20260804,20260831,""
507440,1,1,1,1,1,0,0,20260901,20270801,""
507442,1,1,1,1,1,0,0,20260901,20270801,""
507443,0,0,0,0,0,1,1,20260901,20270801,""
498802,1,1,1,1,1,0,0,20260620,20260831,""
498803,0,0,0,0,0,1,1,20260620,20260831,""
507444,1,1,1,1,1,0,0,20260901,20270801,""
507445,0,0,0,0,0,1,1,20260901,20270801,""
498804,1,1,1,1,1,0,0,20260620,20260831,""
498805,0,0,0,0,0,1,1,20260620,20260831,""
499002,0,0,0,0,0,1,1,20260620,20260831,""
507813,0,0,0,0,0,1,1,20260901,20270801,"1 var."
499003,1,1,1,1,1,0,0,20260620,20260831,""
499004,0,0,0,0,0,1,1,20260620,20260831,""
507814,1,1,1,1,1,0,0,20260901,20270801,"1 var."
507815,0,0,0,0,0,1,1,20260901,20270801,"2 var."
499005,1,1,1,1,1,0,0,20260620,20260831,""
499006,0,0,0,0,0,1,1,20260620,20260831,""
507817,0,0,0,0,0,1,1,20260901,20270801,"1 var."
507816,1,1,1,1,1,0,0,20260901,20270801,"2 var."
499007,1,1,1,1,1,0,0,20260620,20260831,""
499008,0,0,0,0,0,1,1,20260620,20260831,""
507881,0,0,0,0,0,1,1,20260901,20270801,"2 var."
507880,1,1,1,1,1,0,0,20260901,20270801,"3 var."
507446,1,1,1,1,1,0,0,20260901,20270801,""
507447,0,0,0,0,0,1,1,20260901,20270801,""
498806,1,1,1,1,1,0,0,20260620,20260831,""
498807,0,0,0,0,0,1,1,20260620,20260831,""
507999,0,0,0,0,0,1,1,20260901,20270801,""
504157,1,1,1,1,1,0,0,20260803,20260831,""
504158,0,0,0,0,0,1,1,20260803,20260831,""
507998,1,1,1,1,1,0,0,20260901,20270801,"3 var."
507515,0,0,0,0,0,1,1,20260901,20270801,""
498837,1,1,1,1,1,0,0,20260620,20260831,""
498838,0,0,0,0,0,1,1,20260620,20260831,""
507514,1,1,1,1,1,0,0,20260901,20270801,"2 var."
499009,1,1,1,1,1,0,0,20260620,20260831,""
499010,0,0,0,0,0,1,1,20260620,20260831,""
507818,1,1,1,1,1,0,0,20260901,20270801,"2 var."
507819,0,0,0,0,0,1,1,20260901,20270801,"2 var."
499011,1,1,1,1,1,0,0,20260620,20260831,""
499012,0,0,0,0,0,1,1,20260620,20260831,""
507820,1,1,1,1,1,0,0,20260901,20270801,"1 var."
507821,0,0,0,0,0,1,1,20260901,20270801,"1 var."
504757,1,1,1,1,1,0,0,20260806,20260831,""
504517,0,0,0,0,0,1,1,20260804,20260831,""
507448,1,1,1,1,1,0,0,20260901,20270801,""
507449,0,0,0,0,0,1,1,20260901,20270801,""
499013,1,1,1,1,1,0,0,20260620,20260831,""
499014,0,0,0,0,0,1,1,20260620,20260831,""
507822,1,1,1,1,1,0,0,20260901,20270801,"1 var."
507823,0,0,0,0,0,1,1,20260901,20270801,"1 var."
476335,1,1,1,1,1,0,0,20251201,20261207,""
507450,1,1,1,1,1,0,0,20260901,20270801,""
507451,0,0,0,0,0,1,1,20260901,20270801,""
498810,1,1,1,1,1,0,0,20260620,20260831,""
498811,0,0,0,0,0,1,1,20260620,20260831,""
504642,1,1,1,1,1,0,0,20260805,20260831,""
504643,0,0,0,0,0,1,1,20260805,20260831,""
507824,1,1,1,1,1,0,0,20260901,20270801,"2 var."
507825,0,0,0,0,0,1,1,20260901,20270801,"2 var."
507882,1,1,1,1,1,0,0,20260901,20270801,""
507883,0,0,0,0,0,1,1,20260901,20270801,""
498839,1,1,1,1,1,0,0,20260620,20260831,""
498840,0,0,0,0,0,1,1,20260620,20260831,""
503707,1,1,1,1,1,0,0,20260730,20260831,""
503708,0,0,0,0,0,1,1,20260730,20260831,""
507826,1,1,1,1,1,0,0,20260901,20270801,"1 var."
507827,0,0,0,0,0,1,1,20260901,20270801,"1 var."
502223,1,1,1,1,1,0,0,20260715,20260831,""
502224,0,0,0,0,0,1,1,20260715,20260831,""
507516,1,1,1,1,1,0,0,20260901,20270801,""
507517,0,0,0,0,0,1,1,20260901,20270801,""
500089,1,1,1,1,1,0,0,20260629,20260831,""
500090,0,0,0,0,0,1,1,20260629,20260831,""
507828,1,1,1,1,1,0,0,20260901,20270801,"1 var."
507829,0,0,0,0,0,1,1,20260901,20270801,"1 var."
505780,1,1,1,1,1,0,0,20260817,20260831,""
505781,0,0,0,0,0,1,1,20260817,20260831,""
507830,1,1,1,1,1,0,0,20260901,20270801,"1 var."
507831,0,0,0,0,0,1,1,20260901,20270801,"1 var."
505782,1,1,1,1,1,0,0,20260817,20260831,""
505783,0,0,0,0,0,1,1,20260817,20260831,""
507832,1,1,1,1,1,0,0,20260901,20270801,"1 var."
507833,0,0,0,0,0,1,1,20260901,20270801,"1 var."
505784,1,1,1,1,1,0,0,20260817,20260831,""
505785,0,0,0,0,0,1,1,20260817,20260831,""
507876,1,1,1,1,1,0,0,20260901,20270801,"1 var."
507877,0,0,0,0,0,1,1,20260901,20270801,"1 var."
499027,1,1,1,1,1,0,0,20260620,20260831,""
499028,0,0,0,0,0,1,1,20260620,20260831,""
507834,1,1,1,1,1,0,0,20260901,20270801,"1 var."
507835,0,0,0,0,0,1,1,20260901,20270801,"1 var."
507452,1,1,1,1,1,0,0,20260901,20270801,""
507453,0,0,0,0,0,1,1,20260901,20270801,""
503131,1,1,1,1,1,0,0,20260727,20260831,""
498813,0,0,0,0,0,1,1,20260620,20260831,""
499029,1,1,1,1,1,0,0,20260620,20260831,""
499030,0,0,0,0,0,1,1,20260620,20260831,""
507836,1,1,1,1,1,0,0,20260901,20270801,"1 var."
507837,0,0,0,0,0,1,1,20260901,20270801,"1 var."
499031,1,1,1,1,1,0,0,20260620,20260831,""
499032,0,0,0,0,0,1,1,20260620,20260831,""
507838,1,1,1,1,1,0,0,20260901,20270801,"1 var."
507839,0,0,0,0,0,1,1,20260901,20270801,"1 var."
507454,1,1,1,1,1,0,0,20260901,20270801,""
507455,0,0,0,0,0,1,1,20260901,20270801,""
498814,1,1,1,1,1,0,0,20260620,20260831,""
498815,0,0,0,0,0,1,1,20260620,20260831,""
501757,1,1,1,1,1,0,0,20260714,20260831,""
499034,0,0,0,0,0,1,1,20260620,20260831,""
507841,0,0,0,0,0,1,1,20260901,20270801,"1 var."
507840,1,1,1,1,1,0,0,20260901,20270801,"2 var."
503711,0,0,0,0,0,1,1,20260728,20270801,""
503710,1,1,1,1,1,0,0,20260728,20270801,"geras"
500921,1,1,1,1,1,0,0,20260707,20260831,""
500922,0,0,0,0,0,1,1,20260707,20260831,""
507842,1,1,1,1,1,0,0,20260901,20270801,""
507843,0,0,0,0,0,1,1,20260901,20270801,""
500923,1,1,1,1,1,0,0,20260707,20260831,""
500924,0,0,0,0,0,1,1,20260707,20260831,""
507844,1,1,1,1,1,0,0,20260901,20270801,"1 var."
507845,0,0,0,0,0,1,1,20260901,20270801,"1 var."
505786,1,1,1,1,1,0,0,20260817,20260831,""
505787,0,0,0,0,0,1,1,20260817,20260831,""
507879,0,0,0,0,0,1,1,20260901,20270801,"1 var."
507878,1,1,1,1,1,0,0,20260901,20270801,"2 var."
505788,1,1,1,1,1,0,0,20260817,20260831,""
505789,0,0,0,0,0,1,1,20260817,20260831,""
507846,1,1,1,1,1,0,0,20260901,20270801,"1 var."
507847,0,0,0,0,0,1,1,20260901,20270801,"1 var."
507456,1,1,1,1,1,0,0,20260901,20270801,""
507457,0,0,0,0,0,1,1,20260901,20270801,""
506356,1,1,1,1,1,0,0,20260821,20260831,""
506357,0,0,0,0,0,1,1,20260821,20260831,""
507518,1,1,1,1,1,0,0,20260901,20270801,""
507519,0,0,0,0,0,1,1,20260901,20270801,""
498762,1,1,1,1,1,0,0,20260617,20260831,""
498763,0,0,0,0,0,1,1,20260617,20260831,""
499043,1,1,1,1,1,0,0,20260620,20260831,""
499044,0,0,0,0,0,1,1,20260620,20260831,""
507849,0,0,0,0,0,1,1,20260901,20270801,"1 var."
507848,1,1,1,1,1,0,0,20260901,20270801,"2 var."
507520,1,1,1,1,1,0,0,20260901,20270801,""
507521,0,0,0,0,0,1,1,20260901,20270801,""
498843,1,1,1,1,1,0,0,20260620,20260831,""
498844,0,0,0,0,0,1,1,20260620,20260831,""
507458,1,1,1,1,1,0,0,20260901,20270801,""
507459,0,0,0,0,0,1,1,20260901,20270801,""
504041,1,1,1,1,1,0,0,20260803,20260831,""
504042,0,0,0,0,0,1,1,20260803,20260831,""
504644,1,1,1,1,1,0,0,20260805,20260831,""
504645,0,0,0,0,0,1,1,20260805,20260831,""
507850,1,1,1,1,1,0,0,20260901,20270801,"1 var."
507851,0,0,0,0,0,1,1,20260901,20270801,"1 var."
507460,1,1,1,1,1,0,0,20260901,20270801,""
507461,0,0,0,0,0,1,1,20260901,20270801,""
498822,1,1,1,1,1,0,0,20260620,20260831,""
498823,0,0,0,0,0,1,1,20260620,20260831,""
506244,0,0,0,0,0,1,1,20260822,20260831,""
506245,1,1,1,1,1,0,0,20260819,20260831,""
506246,1,1,1,1,1,0,0,20260819,20260831,""
507853,0,0,0,0,0,1,1,20260901,20270801,"1 var."
507852,1,1,1,1,1,0,0,20260901,20270801,"3 var."
507872,1,1,1,1,1,0,0,20260901,20270801,"3 var."
507522,1,1,1,1,1,0,0,20260901,20270801,""
507523,0,0,0,0,0,1,1,20260901,20270801,""
502226,1,1,1,1,1,0,0,20260715,20260831,""
498846,0,0,0,0,0,1,1,20260620,20260831,""
507462,1,1,1,1,1,0,0,20260901,20270801,""
507463,0,0,0,0,0,1,1,20260901,20270801,""
498824,1,1,1,1,1,0,0,20260620,20260831,""
498825,0,0,0,0,0,1,1,20260620,20260831,""
507464,1,1,1,1,1,0,0,20260901,20270801,""
507465,0,0,0,0,0,1,1,20260901,20270801,""
498826,1,1,1,1,1,0,0,20260620,20260831,""
498827,0,0,0,0,0,1,1,20260620,20260831,""
499760,1,1,1,1,1,0,0,20260626,20260831,""
499761,0,0,0,0,0,1,1,20260626,20260831,""
507854,1,1,1,1,1,0,0,20260901,20270801,"1 var."
507855,0,0,0,0,0,1,1,20260901,20270801,"1 var."
507466,1,1,1,1,1,0,0,20260901,20270801,""
498828,1,1,1,1,1,0,0,20260620,20260831,""
505793,1,1,1,1,1,0,0,20260817,20260831,""
505794,0,0,0,0,0,1,1,20260817,20260831,""
507857,0,0,0,0,0,1,1,20260901,20270801,"1 var."
507856,1,1,1,1,1,0,0,20260901,20270801,"2 var."
499053,1,1,1,1,1,0,0,20260620,20260831,""
499054,0,0,0,0,0,1,1,20260620,20260831,""
507859,0,0,0,0,0,1,1,20260901,20270801,"1var."
507858,1,1,1,1,1,0,0,20260901,20270801,"2 var."
507524,1,1,1,1,1,0,0,20260901,20270801,""
507525,0,0,0,0,0,1,1,20260901,20270801,""
498847,1,1,1,1,1,0,0,20260620,20260831,""
498848,0,0,0,0,0,1,1,20260620,20260831,""
499055,1,1,1,1,1,0,0,20260620,20260831,""
499056,0,0,0,0,0,1,1,20260620,20260831,""
507861,0,0,0,0,0,1,1,20260901,20270801,"1 var."
507860,1,1,1,1,1,0,0,20260901,20270801,"2 var."
504754,1,1,1,1,1,0,0,20260806,20260831,""
504755,0,0,0,0,0,1,0,20260806,20260831,""
504756,0,0,0,0,0,0,1,20260806,20260831,""
507526,1,1,1,1,1,0,0,20260901,20270801,""
507527,0,0,0,0,0,1,0,20260901,20270801,""
507528,0,0,0,0,0,0,1,20260901,20270801,""
499057,1,1,1,1,1,0,0,20260620,20260831,""
499058,0,0,0,0,0,1,1,20260620,20260831,""
507862,1,1,1,1,1,0,0,20260901,20270801,"1 var."
507863,0,0,0,0,0,1,1,20260901,20270801,"1 var."
507529,1,1,1,1,1,0,0,20260901,20270801,""
507530,0,0,0,0,0,1,1,20260901,20270801,""
498852,1,1,1,1,1,0,0,20260620,20260831,""
498853,0,0,0,0,0,1,1,20260620,20260831,""
499059,1,1,1,1,1,0,0,20260620,20260831,""
499060,0,0,0,0,0,1,1,20260620,20260831,""
507864,1,1,1,1,1,0,0,20260901,20270801,"2 var."
507865,0,0,0,0,0,1,1,20260901,20270801,"2 var."
499061,1,1,1,1,1,0,0,20260620,20260831,""
499062,0,0,0,0,0,1,1,20260620,20260831,""
507866,1,1,1,1,1,0,0,20260901,20270801,"2 var."
507867,0,0,0,0,0,1,1,20260901,20270801,"2 var."
499063,1,1,1,1,1,0,0,20260620,20260831,""
499064,0,0,0,0,0,1,1,20260620,20260831,""
507868,1,1,1,1,1,0,0,20260901,20270801,"1 var."
507869,0,0,0,0,0,1,1,20260901,20270801,"2 var."
505796,1,1,1,1,1,0,0,20260818,20260831,""
505797,0,0,0,0,0,1,1,20260818,20260831,""
507870,1,1,1,1,1,0,0,20260901,20270801,"1 var."
507871,0,0,0,0,0,1,1,20260901,20270801,"1 var."
507467,1,1,1,1,1,0,0,20260901,20270801,""
507468,0,0,0,0,0,1,1,20260901,20270801,""
498829,1,1,1,1,1,0,0,20260620,20260831,""
498830,0,0,0,0,0,1,1,20260620,20260831,""
499068,0,0,0,0,0,1,1,20260620,20260831,""
507873,0,0,0,0,0,1,1,20260901,20270801,"2 var."
507469,1,1,1,1,1,0,0,20260901,20270801,""
507470,0,0,0,0,0,1,1,20260901,20270801,""
498831,1,1,1,1,1,0,0,20260620,20260831,""
498832,0,0,0,0,0,1,1,20260620,20260831,""
499069,1,1,1,1,1,0,0,20260620,20260831,""
499070,0,0,0,0,0,1,1,20260620,20260831,""
507874,1,1,1,1,1,0,0,20260901,20270801,"1 var."
507875,0,0,0,0,0,1,1,20260901,20270801,"1 var."
508003,1,1,1,1,1,0,0,20260901,20270801,""
508004,0,0,0,0,0,1,1,20260901,20270801,""
503251,1,1,1,1,1,0,0,20260727,20260831,""
503252,0,0,0,0,0,1,1,20260727,20260831,""
507416,1,1,1,1,1,0,0,20260901,20270801,""
507417,0,0,0,0,0,1,1,20260901,20270801,""
500560,1,1,1,1,1,0,0,20260701,20260831,""
500561,0,0,0,0,0,1,1,20260701,20260831,""
507418,1,1,1,1,1,0,0,20260901,20270801,""
507419,0,0,0,0,0,1,1,20260901,20270801,""
498857,1,1,1,1,1,0,0,20260620,20260831,""
498858,0,0,0,0,0,1,1,20260620,20260831,""
507420,1,1,1,1,1,0,0,20260901,20270801,""
507421,0,0,0,0,0,1,1,20260901,20270801,""
498859,1,1,1,1,1,0,0,20260620,20260831,""
498860,0,0,0,0,0,1,1,20260620,20260831,""
507422,1,1,1,1,1,0,0,20260901,20270801,""
507423,0,0,0,0,0,1,1,20260901,20270801,""
498861,1,1,1,1,1,0,0,20260620,20260831,""
498862,0,0,0,0,0,1,1,20260620,20260831,""
507424,1,1,1,1,1,0,0,20260901,20270801,""
507425,0,0,0,0,0,1,1,20260901,20270801,""
498863,1,1,1,1,1,0,0,20260620,20260831,""
498864,0,0,0,0,0,1,1,20260620,20260831,""
507426,1,1,1,1,1,0,0,20260901,20270801,""
507427,0,0,0,0,0,1,1,20260901,20270801,""
503823,1,1,1,1,1,0,0,20260730,20260831,""
503824,0,0,0,0,0,1,1,20260730,20260831,""
507428,1,1,1,1,1,0,0,20260901,20270801,""
507429,0,0,0,0,0,1,1,20260901,20270801,""
501740,1,1,1,1,1,0,0,20260714,20260831,""
501741,0,0,0,0,0,1,1,20260714,20260831,""
498869,1,1,1,1,1,0,0,20260620,20260831,""
498870,0,0,0,0,0,1,1,20260620,20260831,""
507430,1,1,1,1,1,0,0,20260901,20270801,""
507431,0,0,0,0,0,1,1,20260901,20270801,""
507531,1,1,1,1,1,0,0,20260901,20270801,""
507532,0,0,0,0,0,1,1,20260901,20270801,""
501743,1,1,1,1,1,0,0,20260714,20260831,""
501744,0,0,0,0,0,1,1,20260714,20260831,""
507533,1,1,1,1,1,0,0,20260901,20270801,""
507534,0,0,0,0,0,1,1,20260901,20270801,""
498766,1,1,1,1,1,0,0,20260620,20260831,""
498767,0,0,0,0,0,1,1,20260620,20260831,""
507536,0,0,0,0,0,1,1,20260901,20270801,""
501745,1,1,1,1,1,0,0,20260714,20260831,""
501746,0,0,0,0,0,1,1,20260714,20260831,""
507535,1,1,1,1,1,0,0,20260901,20270801,""
507537,1,1,1,1,1,0,0,20260901,20270801,""
498768,1,1,1,1,1,0,0,20260620,20260831,""
498769,0,0,0,0,0,1,1,20260620,20260831,""
507538,0,0,0,0,0,1,1,20260901,20270801,""
507554,1,1,1,1,1,0,0,20260901,20270801,""
498785,1,1,1,1,1,0,0,20260620,20260831,""
508001,1,1,1,1,1,0,0,20260901,20270801,""
508002,0,0,0,0,0,1,1,20260901,20270801,""
498770,1,1,1,1,1,0,0,20260620,20260831,""
498771,0,0,0,0,0,1,1,20260620,20260831,""
508005,1,1,1,1,1,0,0,20260901,20270801,""
508006,0,0,0,0,0,1,1,20260901,20270801,""
501747,1,1,1,1,1,0,0,20260714,20260831,""
502084,0,0,0,0,0,1,1,20260714,20260831,""
507543,1,1,1,1,1,0,0,20260901,20270801,""
507544,0,0,0,0,0,1,1,20260901,20270801,""
501498,1,1,1,1,1,0,0,20260709,20260831,""
501499,0,0,0,0,0,1,1,20260709,20260831,""
507545,1,1,1,1,1,0,0,20260901,20270801,""
507546,0,0,0,0,0,1,1,20260901,20270801,""
498776,1,1,1,1,1,0,0,20260620,20260831,""
498777,0,0,0,0,0,1,1,20260620,20260831,""
507564,1,1,1,1,1,0,0,20260901,20270801,""
507548,0,0,0,0,0,1,1,20260901,20270801,""
506939,0,0,0,0,0,1,1,20260829,20260831,""
498778,1,1,1,1,1,0,0,20260620,20260831,""
507549,1,1,1,1,1,0,0,20260901,20270801,""
498780,1,1,1,1,1,0,0,20260620,20260831,""
507550,1,1,1,1,1,0,0,20260901,20270801,""
507551,0,0,0,0,0,1,1,20260901,20270801,""
498781,1,1,1,1,1,0,0,20260620,20260831,""
498782,0,0,0,0,0,1,1,20260620,20260831,""
507552,1,1,1,1,1,0,0,20260901,20270801,""
507553,0,0,0,0,0,1,1,20260901,20270801,""
500934,1,1,1,1,1,0,0,20260707,20260831,""
500935,0,0,0,0,0,1,1,20260707,20260831,""
507555,0,0,0,0,0,1,1,20260901,20270801,""
502085,0,0,0,0,0,1,1,20260714,20260831,""
508007,1,1,1,1,1,0,0,20260901,20270801,""
508008,0,0,0,0,0,1,1,20260901,20270801,""
500937,1,1,1,1,1,0,0,20260707,20260831,""
500938,0,0,0,0,0,1,1,20260707,20260831,""
507558,1,1,1,1,1,0,0,20260901,20270801,""
507559,0,0,0,0,0,1,1,20260901,20270801,""
500936,1,1,1,1,1,0,0,20260707,20260831,""
498790,0,0,0,0,0,1,1,20260620,20260831,""
498791,1,1,1,1,1,0,0,20260620,20260831,""
