service_id,date,exception_type
498993,20261101,2
498993,20261102,2
498993,20261224,2
498993,20261225,2
498993,20261226,2
498994,20270406,1
498994,20270101,1
498994,20270216,1
498994,20270311,1
498994,20270501,1
498994,20270624,1
498994,20270706,1
498994,20261101,1
498994,20261102,1
498994,20261224,1
498994,20261225,1
498994,20261226,1
498995,20270406,2
498995,20270101,2
498995,20270216,2
498995,20270311,2
498995,20270501,2
498995,20270624,2
498995,20270706,2
498995,20261101,2
498995,20261102,2
498995,20261224,2
498995,20261225,2
498995,20261226,2
498996,20270406,1
498996,20270101,1
498996,20270216,1
498996,20270311,1
498996,20270501,1
498996,20270624,1
498996,20270706,1
498996,20261101,1
498996,20261102,1
498996,20261224,1
498996,20261225,1
498996,20261226,1
505778,20270406,2
505778,20270101,2
505778,20270216,2
505778,20270311,2
505778,20270501,2
505778,20270624,2
505778,20270706,2
505778,20261101,2
505778,20261102,2
505778,20261224,2
505778,20261225,2
505778,20261226,2
505779,20270406,1
505779,20270101,1
505779,20270216,1
505779,20270311,1
505779,20270501,1
505779,20270624,1
505779,20270706,1
505779,20261101,1
505779,20261102,1
505779,20261224,1
505779,20261225,1
505779,20261226,1
507438,20270406,2
507438,20270101,2
507438,20270216,2
507438,20270311,2
507438,20270501,2
507438,20270624,2
507438,20270706,2
507438,20261101,2
507438,20261102,2
507438,20261224,2
507438,20261225,2
507438,20261226,2
507439,20270406,1
507439,20270101,1
507439,20270216,1
507439,20270311,1
507439,20270501,1
507439,20270624,1
507439,20270706,1
507439,20261101,1
507439,20261102,1
507439,20261224,1
507439,20261225,1
507439,20261226,1
501753,20270406,2
501753,20270101,2
501753,20270216,2
501753,20270311,2
501753,20270501,2
501753,20270624,2
501753,20270706,2
501753,20261101,2
501753,20261102,2
501753,20261224,2
501753,20261225,2
501753,20261226,2
499000,20270406,1
499000,20270101,1
499000,20270216,1
499000,20270311,1
499000,20270501,1
499000,20270624,1
499000,20270706,1
499000,20261101,1
499000,20261102,1
499000,20261224,1
499000,20261225,1
499000,20261226,1
501754,20270406,2
501754,20270101,2
501754,20270216,2
501754,20270311,2
501754,20270501,2
501754,20270624,2
501754,20270706,2
501754,20261101,2
501754,20261102,2
501754,20261224,2
501754,20261225,2
501754,20261226,2
507441,20270406,1
507441,20270101,1
507441,20270216,1
507441,20270311,1
507441,20270501,1
507441,20270624,1
507441,20270706,1
507441,20261101,1
507441,20261102,1
507441,20261224,1
507441,20261225,1
507441,20261226,1
507440,20270406,2
507440,20270101,2
507440,20270216,2
507440,20270311,2
507440,20270501,2
507440,20270624,2
507440,20270706,2
507440,20261101,2
507440,20261102,2
507440,20261224,2
507440,20261225,2
507440,20261226,2
507442,20270406,2
507442,20270101,2
507442,20270216,2
507442,20270311,2
507442,20270501,2
507442,20270624,2
507442,20270706,2
507442,20261101,2
507442,20261102,2
507442,20261224,2
507442,20261225,2
507442,20261226,2
507443,20270406,1
507443,20270101,1
507443,20270216,1
507443,20270311,1
507443,20270501,1
507443,20270624,1
507443,20270706,1
507443,20261101,1
507443,20261102,1
507443,20261224,1
507443,20261225,1
507443,20261226,1
507444,20270406,2
507444,20270101,2
507444,20270216,2
507444,20270311,2
507444,20270501,2
507444,20270624,2
507444,20270706,2
507444,20261101,2
507444,20261102,2
507444,20261224,2
507444,20261225,2
507444,20261226,2
507445,20270406,1
507445,20270101,1
507445,20270216,1
507445,20270311,1
507445,20270501,1
507445,20270624,1
507445,20270706,1
507445,20261101,1
507445,20261102,1
507445,20261224,1
507445,20261225,1
507445,20261226,1
499002,20270406,1
499002,20270101,1
499002,20270216,1
499002,20270311,1
499002,20270501,1
499002,20270624,1
499002,20270706,1
499002,20261101,1
499002,20261102,1
499002,20261224,1
499002,20261225,1
499002,20261226,1
499003,20270406,2
499003,20270101,2
499003,20270216,2
499003,20270311,2
499003,20270501,2
499003,20270624,2
499003,20270706,2
499003,20261101,2
499003,20261102,2
499003,20261224,2
499003,20261225,2
499003,20261226,2
499004,20270406,1
499004,20270101,1
499004,20270216,1
499004,20270311,1
499004,20270501,1
499004,20270624,1
499004,20270706,1
499004,20261101,1
499004,20261102,1
499004,20261224,1
499004,20261225,1
499004,20261226,1
499005,20270406,2
499005,20270101,2
499005,20270216,2
499005,20270311,2
499005,20270501,2
499005,20270624,2
499005,20270706,2
499005,20261101,2
499005,20261102,2
499005,20261224,2
499005,20261225,2
499005,20261226,2
499006,20270406,1
499006,20270101,1
499006,20270216,1
499006,20270311,1
499006,20270501,1
499006,20270624,1
499006,20270706,1
499006,20261101,1
499006,20261102,1
499006,20261224,1
499006,20261225,1
499006,20261226,1
499007,20270406,2
499007,20270101,2
499007,20270216,2
499007,20270311,2
499007,20270501,2
499007,20270624,2
499007,20270706,2
499007,20261101,2
499007,20261102,2
499007,20261224,2
499007,20261225,2
499007,20261226,2
499008,20270406,1
499008,20270101,1
499008,20270216,1
499008,20270311,1
499008,20270501,1
499008,20270624,1
499008,20270706,1
499008,20261101,1
499008,20261102,1
499008,20261224,1
499008,20261225,1
499008,20261226,1
507446,20270406,2
507446,20270101,2
507446,20270216,2
507446,20270311,2
507446,20270501,2
507446,20270624,2
507446,20270706,2
507446,20261101,2
507446,20261102,2
507446,20261224,2
507446,20261225,2
507446,20261226,2
507447,20270406,1
507447,20270101,1
507447,20270216,1
507447,20270311,1
507447,20270501,1
507447,20270624,1
507447,20270706,1
507447,20261101,1
507447,20261102,1
507447,20261224,1
507447,20261225,1
507447,20261226,1
507562,20270406,1
507562,20270101,1
507562,20270216,1
507562,20270311,1
507562,20270501,1
507562,20270624,1
507562,20270706,1
507562,20261101,1
507562,20261102,1
507562,20261224,1
507562,20261225,1
507562,20261226,1
507561,20270406,2
507561,20270101,2
507561,20270216,2
507561,20270311,2
507561,20270501,2
507561,20270624,2
507561,20270706,2
507561,20261101,2
507561,20261102,2
507561,20261224,2
507561,20261225,2
507561,20261226,2
507515,20270406,1
507515,20270101,1
507515,20270216,1
507515,20270311,1
507515,20270501,1
507515,20270624,1
507515,20270706,1
507515,20261101,1
507515,20261102,1
507515,20261224,1
507515,20261225,1
507515,20261226,1
507514,20270406,2
507514,20270101,2
507514,20270216,2
507514,20270311,2
507514,20270501,2
507514,20270624,2
507514,20270706,2
507514,20261101,2
507514,20261102,2
507514,20261224,2
507514,20261225,2
507514,20261226,2
499009,20270406,2
499009,20270101,2
499009,20270216,2
499009,20270311,2
499009,20270501,2
499009,20270624,2
499009,20270706,2
499009,20261101,2
499009,20261102,2
499009,20261224,2
499009,20261225,2
499009,20261226,2
499010,20270406,1
499010,20270101,1
499010,20270216,1
499010,20270311,1
499010,20270501,1
499010,20270624,1
499010,20270706,1
499010,20261101,1
499010,20261102,1
499010,20261224,1
499010,20261225,1
499010,20261226,1
499011,20270406,2
499011,20270101,2
499011,20270216,2
499011,20270311,2
499011,20270501,2
499011,20270624,2
499011,20270706,2
499011,20261101,2
499011,20261102,2
499011,20261224,2
499011,20261225,2
499011,20261226,2
499012,20270406,1
499012,20270101,1
499012,20270216,1
499012,20270311,1
499012,20270501,1
499012,20270624,1
499012,20270706,1
499012,20261101,1
499012,20261102,1
499012,20261224,1
499012,20261225,1
499012,20261226,1
507448,20270406,2
507448,20270101,2
507448,20270216,2
507448,20270311,2
507448,20270501,2
507448,20270624,2
507448,20270706,2
507448,20261101,2
507448,20261102,2
507448,20261224,2
507448,20261225,2
507448,20261226,2
507449,20270406,1
507449,20270101,1
507449,20270216,1
507449,20270311,1
507449,20270501,1
507449,20270624,1
507449,20270706,1
507449,20261101,1
507449,20261102,1
507449,20261224,1
507449,20261225,1
507449,20261226,1
499013,20270406,2
499013,20270101,2
499013,20270216,2
499013,20270311,2
499013,20270501,2
499013,20270624,2
499013,20270706,2
499013,20261101,2
499013,20261102,2
499013,20261224,2
499013,20261225,2
499013,20261226,2
499014,20270406,1
499014,20270101,1
499014,20270216,1
499014,20270311,1
499014,20270501,1
499014,20270624,1
499014,20270706,1
499014,20261101,1
499014,20261102,1
499014,20261224,1
499014,20261225,1
499014,20261226,1
476335,20261101,2
476335,20261102,2
507450,20270406,2
507450,20270101,2
507450,20270216,2
507450,20270311,2
507450,20270501,2
507450,20270624,2
507450,20270706,2
507450,20261101,2
507450,20261102,2
507450,20261224,2
507450,20261225,2
507450,20261226,2
507451,20270406,1
507451,20270101,1
507451,20270216,1
507451,20270311,1
507451,20270501,1
507451,20270624,1
507451,20270706,1
507451,20261101,1
507451,20261102,1
507451,20261224,1
507451,20261225,1
507451,20261226,1
504642,20270406,2
504642,20270101,2
504642,20270216,2
504642,20270311,2
504642,20270501,2
504642,20270624,2
504642,20270706,2
504642,20261101,2
504642,20261102,2
504642,20261224,2
504642,20261225,2
504642,20261226,2
504643,20270406,1
504643,20270101,1
504643,20270216,1
504643,20270311,1
504643,20270501,1
504643,20270624,1
504643,20270706,1
504643,20261101,1
504643,20261102,1
504643,20261224,1
504643,20261225,1
504643,20261226,1
498839,20270406,2
498839,20270101,2
498839,20270216,2
498839,20270311,2
498839,20270501,2
498839,20270624,2
498839,20270706,2
498839,20261101,2
498839,20261102,2
498839,20261224,2
498839,20261225,2
498839,20261226,2
498840,20270406,1
498840,20270101,1
498840,20270216,1
498840,20270311,1
498840,20270501,1
498840,20270624,1
498840,20270706,1
498840,20261101,1
498840,20261102,1
498840,20261224,1
498840,20261225,1
498840,20261226,1
503707,20270406,2
503707,20270101,2
503707,20270216,2
503707,20270311,2
503707,20270501,2
503707,20270624,2
503707,20270706,2
503707,20261101,2
503707,20261102,2
503707,20261224,2
503707,20261225,2
503707,20261226,2
503708,20270406,1
503708,20270101,1
503708,20270216,1
503708,20270311,1
503708,20270501,1
503708,20270624,1
503708,20270706,1
503708,20261101,1
503708,20261102,1
503708,20261224,1
503708,20261225,1
503708,20261226,1
507516,20270406,2
507516,20270101,2
507516,20270216,2
507516,20270311,2
507516,20270501,2
507516,20270624,2
507516,20270706,2
507516,20261101,2
507516,20261102,2
507516,20261224,2
507516,20261225,2
507516,20261226,2
507517,20270406,1
507517,20270101,1
507517,20270216,1
507517,20270311,1
507517,20270501,1
507517,20270624,1
507517,20270706,1
507517,20261101,1
507517,20261102,1
507517,20261224,1
507517,20261225,1
507517,20261226,1
500089,20270406,2
500089,20270101,2
500089,20270216,2
500089,20270311,2
500089,20270501,2
500089,20270624,2
500089,20270706,2
500089,20261101,2
500089,20261102,2
500089,20261224,2
500089,20261225,2
500089,20261226,2
500090,20270406,1
500090,20270101,1
500090,20270216,1
500090,20270311,1
500090,20270501,1
500090,20270624,1
500090,20270706,1
500090,20261101,1
500090,20261102,1
500090,20261224,1
500090,20261225,1
500090,20261226,1
505780,20270406,2
505780,20270101,2
505780,20270216,2
505780,20270311,2
505780,20270501,2
505780,20270624,2
505780,20270706,2
505780,20261101,2
505780,20261102,2
505780,20261224,2
505780,20261225,2
505780,20261226,2
505781,20270406,1
505781,20270101,1
505781,20270216,1
505781,20270311,1
505781,20270501,1
505781,20270624,1
505781,20270706,1
505781,20261101,1
505781,20261102,1
505781,20261224,1
505781,20261225,1
505781,20261226,1
505782,20270406,2
505782,20270101,2
505782,20270216,2
505782,20270311,2
505782,20270501,2
505782,20270624,2
505782,20270706,2
505782,20261101,2
505782,20261102,2
505782,20261224,2
505782,20261225,2
505782,20261226,2
505783,20270406,1
505783,20270101,1
505783,20270216,1
505783,20270311,1
505783,20270501,1
505783,20270624,1
505783,20270706,1
505783,20261101,1
505783,20261102,1
505783,20261224,1
505783,20261225,1
505783,20261226,1
505784,20270406,2
505784,20270101,2
505784,20270216,2
505784,20270311,2
505784,20270501,2
505784,20270624,2
505784,20270706,2
505784,20261101,2
505784,20261102,2
505784,20261224,2
505784,20261225,2
505784,20261226,2
505785,20270406,1
505785,20270101,1
505785,20270216,1
505785,20270311,1
505785,20270501,1
505785,20270624,1
505785,20270706,1
505785,20261101,1
505785,20261102,1
505785,20261224,1
505785,20261225,1
505785,20261226,1
499027,20270406,2
499027,20270101,2
499027,20270216,2
499027,20270311,2
499027,20270501,2
499027,20270624,2
499027,20270706,2
499027,20261101,2
499027,20261102,2
499027,20261224,2
499027,20261225,2
499027,20261226,2
499028,20270406,1
499028,20270101,1
499028,20270216,1
499028,20270311,1
499028,20270501,1
499028,20270624,1
499028,20270706,1
499028,20261101,1
499028,20261102,1
499028,20261224,1
499028,20261225,1
499028,20261226,1
507452,20270406,2
507452,20270101,2
507452,20270216,2
507452,20270311,2
507452,20270501,2
507452,20270624,2
507452,20270706,2
507452,20261101,2
507452,20261102,2
507452,20261224,2
507452,20261225,2
507452,20261226,2
507453,20270406,1
507453,20270101,1
507453,20270216,1
507453,20270311,1
507453,20270501,1
507453,20270624,1
507453,20270706,1
507453,20261101,1
507453,20261102,1
507453,20261224,1
507453,20261225,1
507453,20261226,1
499029,20270406,2
499029,20270101,2
499029,20270216,2
499029,20270311,2
499029,20270501,2
499029,20270624,2
499029,20270706,2
499029,20261101,2
499029,20261102,2
499029,20261224,2
499029,20261225,2
499029,20261226,2
499030,20270406,1
499030,20270101,1
499030,20270216,1
499030,20270311,1
499030,20270501,1
499030,20270624,1
499030,20270706,1
499030,20261101,1
499030,20261102,1
499030,20261224,1
499030,20261225,1
499030,20261226,1
499031,20270406,2
499031,20270101,2
499031,20270216,2
499031,20270311,2
499031,20270501,2
499031,20270624,2
499031,20270706,2
499031,20261101,2
499031,20261102,2
499031,20261224,2
499031,20261225,2
499031,20261226,2
499032,20270406,1
499032,20270101,1
499032,20270216,1
499032,20270311,1
499032,20270501,1
499032,20270624,1
499032,20270706,1
499032,20261101,1
499032,20261102,1
499032,20261224,1
499032,20261225,1
499032,20261226,1
507454,20270406,2
507454,20270101,2
507454,20270216,2
507454,20270311,2
507454,20270501,2
507454,20270624,2
507454,20270706,2
507454,20261101,2
507454,20261102,2
507454,20261224,2
507454,20261225,2
507454,20261226,2
507455,20270406,1
507455,20270101,1
507455,20270216,1
507455,20270311,1
507455,20270501,1
507455,20270624,1
507455,20270706,1
507455,20261101,1
507455,20261102,1
507455,20261224,1
507455,20261225,1
507455,20261226,1
501757,20270406,2
501757,20270101,2
501757,20270216,2
501757,20270311,2
501757,20270501,2
501757,20270624,2
501757,20270706,2
501757,20261101,2
501757,20261102,2
501757,20261224,2
501757,20261225,2
501757,20261226,2
499034,20270406,1
499034,20270101,1
499034,20270216,1
499034,20270311,1
499034,20270501,1
499034,20270624,1
499034,20270706,1
499034,20261101,1
499034,20261102,1
499034,20261224,1
499034,20261225,1
499034,20261226,1
503711,20270406,1
503711,20270101,1
503711,20270216,1
503711,20270311,1
503711,20270501,1
503711,20270624,1
503711,20270706,1
503711,20261101,1
503711,20261102,1
503711,20261224,1
503711,20261225,1
503711,20261226,1
503710,20270406,2
503710,20270101,2
503710,20270216,2
503710,20270311,2
503710,20270501,2
503710,20270624,2
503710,20270706,2
503710,20261101,2
503710,20261102,2
503710,20261224,2
503710,20261225,2
503710,20261226,2
500921,20270406,2
500921,20270101,2
500921,20270216,2
500921,20270311,2
500921,20270501,2
500921,20270624,2
500921,20270706,2
500921,20261101,2
500921,20261102,2
500921,20261224,2
500921,20261225,2
500921,20261226,2
500922,20270406,1
500922,20270101,1
500922,20270216,1
500922,20270311,1
500922,20270501,1
500922,20270624,1
500922,20270706,1
500922,20261101,1
500922,20261102,1
500922,20261224,1
500922,20261225,1
500922,20261226,1
500923,20270406,2
500923,20270101,2
500923,20270216,2
500923,20270311,2
500923,20270501,2
500923,20270624,2
500923,20270706,2
500923,20261101,2
500923,20261102,2
500923,20261224,2
500923,20261225,2
500923,20261226,2
500924,20270406,1
500924,20270101,1
500924,20270216,1
500924,20270311,1
500924,20270501,1
500924,20270624,1
500924,20270706,1
500924,20261101,1
500924,20261102,1
500924,20261224,1
500924,20261225,1
500924,20261226,1
505786,20270406,2
505786,20270101,2
505786,20270216,2
505786,20270311,2
505786,20270501,2
505786,20270624,2
505786,20270706,2
505786,20261101,2
505786,20261102,2
505786,20261224,2
505786,20261225,2
505786,20261226,2
505787,20270406,1
505787,20270101,1
505787,20270216,1
505787,20270311,1
505787,20270501,1
505787,20270624,1
505787,20270706,1
505787,20261101,1
505787,20261102,1
505787,20261224,1
505787,20261225,1
505787,20261226,1
505788,20270406,2
505788,20270101,2
505788,20270216,2
505788,20270311,2
505788,20270501,2
505788,20270624,2
505788,20270706,2
505788,20261101,2
505788,20261102,2
505788,20261224,2
505788,20261225,2
505788,20261226,2
505789,20270406,1
505789,20270101,1
505789,20270216,1
505789,20270311,1
505789,20270501,1
505789,20270624,1
505789,20270706,1
505789,20261101,1
505789,20261102,1
505789,20261224,1
505789,20261225,1
505789,20261226,1
507456,20270406,2
507456,20270101,2
507456,20270216,2
507456,20270311,2
507456,20270501,2
507456,20270624,2
507456,20270706,2
507456,20261101,2
507456,20261102,2
507456,20261224,2
507456,20261225,2
507456,20261226,2
507457,20270406,1
507457,20270101,1
507457,20270216,1
507457,20270311,1
507457,20270501,1
507457,20270624,1
507457,20270706,1
507457,20261101,1
507457,20261102,1
507457,20261224,1
507457,20261225,1
507457,20261226,1
507518,20270406,2
507518,20270101,2
507518,20270216,2
507518,20270311,2
507518,20270501,2
507518,20270624,2
507518,20270706,2
507518,20261101,2
507518,20261102,2
507518,20261224,2
507518,20261225,2
507518,20261226,2
507519,20270406,1
507519,20270101,1
507519,20270216,1
507519,20270311,1
507519,20270501,1
507519,20270624,1
507519,20270706,1
507519,20261101,1
507519,20261102,1
507519,20261224,1
507519,20261225,1
507519,20261226,1
499043,20270406,2
499043,20270101,2
499043,20270216,2
499043,20270311,2
499043,20270501,2
499043,20270624,2
499043,20270706,2
499043,20261101,2
499043,20261102,2
499043,20261224,2
499043,20261225,2
499043,20261226,2
499044,20270406,1
499044,20270101,1
499044,20270216,1
499044,20270311,1
499044,20270501,1
499044,20270624,1
499044,20270706,1
499044,20261101,1
499044,20261102,1
499044,20261224,1
499044,20261225,1
499044,20261226,1
507520,20270406,2
507520,20270101,2
507520,20270216,2
507520,20270311,2
507520,20270501,2
507520,20270624,2
507520,20270706,2
507520,20261101,2
507520,20261102,2
507520,20261224,2
507520,20261225,2
507520,20261226,2
507521,20270406,1
507521,20270101,1
507521,20270216,1
507521,20270311,1
507521,20270501,1
507521,20270624,1
507521,20270706,1
507521,20261101,1
507521,20261102,1
507521,20261224,1
507521,20261225,1
507521,20261226,1
507458,20270406,2
507458,20270101,2
507458,20270216,2
507458,20270311,2
507458,20270501,2
507458,20270624,2
507458,20270706,2
507458,20261101,2
507458,20261102,2
507458,20261224,2
507458,20261225,2
507458,20261226,2
507459,20270406,1
507459,20270101,1
507459,20270216,1
507459,20270311,1
507459,20270501,1
507459,20270624,1
507459,20270706,1
507459,20261101,1
507459,20261102,1
507459,20261224,1
507459,20261225,1
507459,20261226,1
504644,20270406,2
504644,20270101,2
504644,20270216,2
504644,20270311,2
504644,20270501,2
504644,20270624,2
504644,20270706,2
504644,20261101,2
504644,20261102,2
504644,20261224,2
504644,20261225,2
504644,20261226,2
504645,20270406,1
504645,20270101,1
504645,20270216,1
504645,20270311,1
504645,20270501,1
504645,20270624,1
504645,20270706,1
504645,20261101,1
504645,20261102,1
504645,20261224,1
504645,20261225,1
504645,20261226,1
507460,20270406,2
507460,20270101,2
507460,20270216,2
507460,20270311,2
507460,20270501,2
507460,20270624,2
507460,20270706,2
507460,20261101,2
507460,20261102,2
507460,20261224,2
507460,20261225,2
507460,20261226,2
507461,20270406,1
507461,20270101,1
507461,20270216,1
507461,20270311,1
507461,20270501,1
507461,20270624,1
507461,20270706,1
507461,20261101,1
507461,20261102,1
507461,20261224,1
507461,20261225,1
507461,20261226,1
506244,20270406,1
506244,20270101,1
506244,20270216,1
506244,20270311,1
506244,20270501,1
506244,20270624,1
506244,20270706,1
506244,20261101,1
506244,20261102,1
506244,20261224,1
506244,20261225,1
506244,20261226,1
506245,20270406,2
506245,20270101,2
506245,20270216,2
506245,20270311,2
506245,20270501,2
506245,20270624,2
506245,20270706,2
506245,20261101,2
506245,20261102,2
506245,20261224,2
506245,20261225,2
506245,20261226,2
506246,20270406,2
506246,20270101,2
506246,20270216,2
506246,20270311,2
506246,20270501,2
506246,20270624,2
506246,20270706,2
506246,20261101,2
506246,20261102,2
506246,20261224,2
506246,20261225,2
506246,20261226,2
507522,20270406,2
507522,20270101,2
507522,20270216,2
507522,20270311,2
507522,20270501,2
507522,20270624,2
507522,20270706,2
507522,20261101,2
507522,20261102,2
507522,20261224,2
507522,20261225,2
507522,20261226,2
507523,20270406,1
507523,20270101,1
507523,20270216,1
507523,20270311,1
507523,20270501,1
507523,20270624,1
507523,20270706,1
507523,20261101,1
507523,20261102,1
507523,20261224,1
507523,20261225,1
507523,20261226,1
507462,20270406,2
507462,20270101,2
507462,20270216,2
507462,20270311,2
507462,20270501,2
507462,20270624,2
507462,20270706,2
507462,20261101,2
507462,20261102,2
507462,20261224,2
507462,20261225,2
507462,20261226,2
507463,20270406,1
507463,20270101,1
507463,20270216,1
507463,20270311,1
507463,20270501,1
507463,20270624,1
507463,20270706,1
507463,20261101,1
507463,20261102,1
507463,20261224,1
507463,20261225,1
507463,20261226,1
507464,20270406,2
507464,20270101,2
507464,20270216,2
507464,20270311,2
507464,20270501,2
507464,20270624,2
507464,20270706,2
507464,20261101,2
507464,20261102,2
507464,20261224,2
507464,20261225,2
507464,20261226,2
507465,20270406,1
507465,20270101,1
507465,20270216,1
507465,20270311,1
507465,20270501,1
507465,20270624,1
507465,20270706,1
507465,20261101,1
507465,20261102,1
507465,20261224,1
507465,20261225,1
507465,20261226,1
499760,20270406,2
499760,20270101,2
499760,20270216,2
499760,20270311,2
499760,20270501,2
499760,20270624,2
499760,20270706,2
