service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date,info
507515,0,0,0,0,0,1,1,20260901,20270801,""
498837,1,1,1,1,1,0,0,20260620,20260831,""
498838,0,0,0,0,0,1,1,20260620,20260831,""
507514,1,1,1,1,1,0,0,20260901,20270801,"2 var."
499009,1,1,1,1,1,0,0,20260620,20270801,""
499010,0,0,0,0,0,1,1,20260620,20270801,""
507278,0,0,0,0,0,1,0,20260829,20260829,""
507277,0,0,0,0,1,0,0,20260828,20260828,""
499011,1,1,1,1,1,0,0,20260620,20270801,""
499012,0,0,0,0,0,1,1,20260620,20270801,""
504757,1,1,1,1,1,0,0,20260806,20260831,""
504517,0,0,0,0,0,1,1,20260804,20260831,""
507448,1,1,1,1,1,0,0,20260901,20270801,""
507449,0,0,0,0,0,1,1,20260901,20270801,""
499013,1,1,1,1,1,0,0,20260620,20270801,""
499014,0,0,0,0,0,1,1,20260620,20270801,""
476335,1,1,1,1,1,0,0,20251201,20261207,""
507450,1,1,1,1,1,0,0,20260901,20270801,""
507451,0,0,0,0,0,1,1,20260901,20270801,""
498810,1,1,1,1,1,0,0,20260620,20260831,""
498811,0,0,0,0,0,1,1,20260620,20260831,""
504642,1,1,1,1,1,0,0,20260805,20270801,""
504643,0,0,0,0,0,1,1,20260805,20270801,""
498839,1,1,1,1,1,0,0,20260620,20270801,""
498840,0,0,0,0,0,1,1,20260620,20270801,""
503707,1,1,1,1,1,0,0,20260730,20270801,""
503708,0,0,0,0,0,1,1,20260730,20270801,""
502223,1,1,1,1,1,0,0,20260715,20260831,""
502224,0,0,0,0,0,1,1,20260715,20260831,""
507516,1,1,1,1,1,0,0,20260901,20270801,""
507517,0,0,0,0,0,1,1,20260901,20270801,""
500089,1,1,1,1,1,0,0,20260629,20270801,""
500090,0,0,0,0,0,1,1,20260629,20270801,""
505780,1,1,1,1,1,0,0,20260817,20270801,""
505781,0,0,0,0,0,1,1,20260817,20270801,""
505782,1,1,1,1,1,0,0,20260817,20270801,""
505783,0,0,0,0,0,1,1,20260817,20270801,""
505784,1,1,1,1,1,0,0,20260817,20270801,""
505785,0,0,0,0,0,1,1,20260817,20270801,""
499027,1,1,1,1,1,0,0,20260620,20270801,""
499028,0,0,0,0,0,1,1,20260620,20270801,""
507452,1,1,1,1,1,0,0,20260901,20270801,""
507453,0,0,0,0,0,1,1,20260901,20270801,""
503131,1,1,1,1,1,0,0,20260727,20260831,""
498813,0,0,0,0,0,1,1,20260620,20260831,""
499029,1,1,1,1,1,0,0,20260620,20270801,""
499030,0,0,0,0,0,1,1,20260620,20270801,""
499031,1,1,1,1,1,0,0,20260620,20270801,""
499032,0,0,0,0,0,1,1,20260620,20270801,""
507454,1,1,1,1,1,0,0,20260901,20270801,""
507455,0,0,0,0,0,1,1,20260901,20270801,""
498814,1,1,1,1,1,0,0,20260620,20260831,""
498815,0,0,0,0,0,1,1,20260620,20260831,""
501757,1,1,1,1,1,0,0,20260714,20270801,""
499034,0,0,0,0,0,1,1,20260620,20270801,""
503711,0,0,0,0,0,1,1,20260728,20270801,""
503710,1,1,1,1,1,0,0,20260728,20270801,"geras"
500921,1,1,1,1,1,0,0,20260707,20270801,""
500922,0,0,0,0,0,1,1,20260707,20270801,""
500923,1,1,1,1,1,0,0,20260707,20270801,""
500924,0,0,0,0,0,1,1,20260707,20270801,""
505786,1,1,1,1,1,0,0,20260817,20270801,""
505787,0,0,0,0,0,1,1,20260817,20270801,""
505788,1,1,1,1,1,0,0,20260817,20270801,""
505789,0,0,0,0,0,1,1,20260817,20270801,""
507456,1,1,1,1,1,0,0,20260901,20270801,""
507457,0,0,0,0,0,1,1,20260901,20270801,""
506356,1,1,1,1,1,0,0,20260821,20260831,""
506357,0,0,0,0,0,1,1,20260821,20260831,""
507518,1,1,1,1,1,0,0,20260901,20270801,""
507519,0,0,0,0,0,1,1,20260901,20270801,""
498762,1,1,1,1,1,0,0,20260617,20260831,""
498763,0,0,0,0,0,1,1,20260617,20260831,""
499043,1,1,1,1,1,0,0,20260620,20270801,""
499044,0,0,0,0,0,1,1,20260620,20270801,""
507520,1,1,1,1,1,0,0,20260901,20270801,""
507521,0,0,0,0,0,1,1,20260901,20270801,""
498843,1,1,1,1,1,0,0,20260620,20260831,""
498844,0,0,0,0,0,1,1,20260620,20260831,""
507458,1,1,1,1,1,0,0,20260901,20270801,""
507459,0,0,0,0,0,1,1,20260901,20270801,""
504041,1,1,1,1,1,0,0,20260803,20260831,""
504042,0,0,0,0,0,1,1,20260803,20260831,""
504644,1,1,1,1,1,0,0,20260805,20270801,""
504645,0,0,0,0,0,1,1,20260805,20270801,""
507280,0,0,0,0,0,1,0,20260829,20260829,""
507279,0,0,0,0,1,0,0,20260828,20260828,""
507460,1,1,1,1,1,0,0,20260901,20270801,""
507461,0,0,0,0,0,1,1,20260901,20270801,""
498822,1,1,1,1,1,0,0,20260620,20260831,""
498823,0,0,0,0,0,1,1,20260620,20260831,""
506244,0,0,0,0,0,1,1,20260822,20270801,""
506245,1,1,1,1,1,0,0,20260819,20270801,""
506246,1,1,1,1,1,0,0,20260819,20270801,""
507522,1,1,1,1,1,0,0,20260901,20270801,""
507523,0,0,0,0,0,1,1,20260901,20270801,""
502226,1,1,1,1,1,0,0,20260715,20260831,""
498846,0,0,0,0,0,1,1,20260620,20260831,""
507462,1,1,1,1,1,0,0,20260901,20270801,""
507463,0,0,0,0,0,1,1,20260901,20270801,""
498824,1,1,1,1,1,0,0,20260620,20260831,""
498825,0,0,0,0,0,1,1,20260620,20260831,""
507464,1,1,1,1,1,0,0,20260901,20270801,""
507465,0,0,0,0,0,1,1,20260901,20270801,""
498826,1,1,1,1,1,0,0,20260620,20260831,""
498827,0,0,0,0,0,1,1,20260620,20260831,""
499760,1,1,1,1,1,0,0,20260626,20270801,""
499761,0,0,0,0,0,1,1,20260626,20270801,""
507466,1,1,1,1,1,0,0,20260901,20270801,""
498828,1,1,1,1,1,0,0,20260620,20260831,""
505793,1,1,1,1,1,0,0,20260817,20270801,""
505794,0,0,0,0,0,1,1,20260817,20270801,""
499053,1,1,1,1,1,0,0,20260620,20270801,""
499054,0,0,0,0,0,1,1,20260620,20270801,""
507524,1,1,1,1,1,0,0,20260901,20270801,""
507525,0,0,0,0,0,1,1,20260901,20270801,""
498847,1,1,1,1,1,0,0,20260620,20260831,""
498848,0,0,0,0,0,1,1,20260620,20260831,""
499055,1,1,1,1,1,0,0,20260620,20270801,""
499056,0,0,0,0,0,1,1,20260620,20270801,""
504754,1,1,1,1,1,0,0,20260806,20260831,""
504755,0,0,0,0,0,1,0,20260806,20260831,""
504756,0,0,0,0,0,0,1,20260806,20260831,""
507526,1,1,1,1,1,0,0,20260901,20270801,""
507527,0,0,0,0,0,1,0,20260901,20270801,""
507528,0,0,0,0,0,0,1,20260901,20270801,""
499057,1,1,1,1,1,0,0,20260620,20270801,""
499058,0,0,0,0,0,1,1,20260620,20270801,""
507529,1,1,1,1,1,0,0,20260901,20270801,""
507530,0,0,0,0,0,1,1,20260901,20270801,""
498852,1,1,1,1,1,0,0,20260620,20260831,""
498853,0,0,0,0,0,1,1,20260620,20260831,""
499059,1,1,1,1,1,0,0,20260620,20270801,""
499060,0,0,0,0,0,1,1,20260620,20270801,""
499061,1,1,1,1,1,0,0,20260620,20270801,""
499062,0,0,0,0,0,1,1,20260620,20270801,""
499063,1,1,1,1,1,0,0,20260620,20270801,""
499064,0,0,0,0,0,1,1,20260620,20270801,""
505796,1,1,1,1,1,0,0,20260818,20270801,""
505797,0,0,0,0,0,1,1,20260818,20270801,""
507467,1,1,1,1,1,0,0,20260901,20270801,""
507468,0,0,0,0,0,1,1,20260901,20270801,""
498829,1,1,1,1,1,0,0,20260620,20260831,""
498830,0,0,0,0,0,1,1,20260620,20260831,""
499068,0,0,0,0,0,1,1,20260620,20270801,""
507469,1,1,1,1,1,0,0,20260901,20270801,""
507470,0,0,0,0,0,1,1,20260901,20270801,""
498831,1,1,1,1,1,0,0,20260620,20260831,""
498832,0,0,0,0,0,1,1,20260620,20260831,""
499069,1,1,1,1,1,0,0,20260620,20270801,""
499070,0,0,0,0,0,1,1,20260620,20270801,""
507471,1,1,1,1,1,0,0,20260901,20270801,""
507472,0,0,0,0,0,1,1,20260901,20270801,""
503251,1,1,1,1,1,0,0,20260727,20260831,""
503252,0,0,0,0,0,1,1,20260727,20260831,""
507416,1,1,1,1,1,0,0,20260901,20270801,""
507417,0,0,0,0,0,1,1,20260901,20270801,""
500560,1,1,1,1,1,0,0,20260701,20260831,""
500561,0,0,0,0,0,1,1,20260701,20260831,""
507418,1,1,1,1,1,0,0,20260901,20270801,""
507419,0,0,0,0,0,1,1,20260901,20270801,""
498857,1,1,1,1,1,0,0,20260620,20260831,""
498858,0,0,0,0,0,1,1,20260620,20260831,""
507420,1,1,1,1,1,0,0,20260901,20270801,""
507421,0,0,0,0,0,1,1,20260901,20270801,""
498859,1,1,1,1,1,0,0,20260620,20260831,""
498860,0,0,0,0,0,1,1,20260620,20260831,""
507422,1,1,1,1,1,0,0,20260901,20270801,""
507423,0,0,0,0,0,1,1,20260901,20270801,""
498861,1,1,1,1,1,0,0,20260620,20260831,""
498862,0,0,0,0,0,1,1,20260620,20260831,""
507424,1,1,1,1,1,0,0,20260901,20270801,""
507425,0,0,0,0,0,1,1,20260901,20270801,""
498863,1,1,1,1,1,0,0,20260620,20260831,""
498864,0,0,0,0,0,1,1,20260620,20260831,""
507426,1,1,1,1,1,0,0,20260901,20270801,""
507427,0,0,0,0,0,1,1,20260901,20270801,""
503823,1,1,1,1,1,0,0,20260730,20260831,""
503824,0,0,0,0,0,1,1,20260730,20260831,""
507428,1,1,1,1,1,0,0,20260901,20270801,""
507429,0,0,0,0,0,1,1,20260901,20270801,""
501740,1,1,1,1,1,0,0,20260714,20260831,""
501741,0,0,0,0,0,1,1,20260714,20260831,""
507282,0,0,0,0,0,1,0,20260829,20260829,""
507281,0,0,0,0,1,0,0,20260828,20260828,""
498869,1,1,1,1,1,0,0,20260620,20260831,""
498870,0,0,0,0,0,1,1,20260620,20260831,""
507430,1,1,1,1,1,0,0,20260901,20270801,""
507431,0,0,0,0,0,1,1,20260901,20270801,""
507290,0,0,0,0,0,1,0,20260829,20260829,""
507284,0,0,0,0,1,0,0,20260828,20260828,""
507291,0,0,0,0,0,1,0,20260829,20260829,""
507285,0,0,0,0,1,0,0,20260828,20260828,""
507283,0,0,0,0,0,1,0,20260829,20260829,""
507286,0,0,0,0,1,0,0,20260828,20260828,""
507292,0,0,0,0,0,1,0,20260829,20260829,""
507287,0,0,0,0,1,0,0,20260828,20260828,""
507293,0,0,0,0,0,1,0,20260829,20260829,""
507288,0,0,0,0,1,0,0,20260828,20260828,""
507294,0,0,0,0,0,1,0,20260829,20260829,""
507289,0,0,0,0,1,0,0,20260828,20260828,""
507531,1,1,1,1,1,0,0,20260901,20270801,""
507532,0,0,0,0,0,1,1,20260901,20270801,""
501743,1,1,1,1,1,0,0,20260714,20260831,""
501744,0,0,0,0,0,1,1,20260714,20260831,""
507533,1,1,1,1,1,0,0,20260901,20270801,""
507534,0,0,0,0,0,1,1,20260901,20270801,""
498766,1,1,1,1,1,0,0,20260620,20260831,""
498767,0,0,0,0,0,1,1,20260620,20260831,""
507536,0,0,0,0,0,1,1,20260901,20270801,""
501745,1,1,1,1,1,0,0,20260714,20260831,""
501746,0,0,0,0,0,1,1,20260714,20260831,""
507535,1,1,1,1,1,0,0,20260901,20270801,""
507537,1,1,1,1,1,0,0,20260901,20270801,""
498768,1,1,1,1,1,0,0,20260620,20260831,""
498769,0,0,0,0,0,1,1,20260620,20260831,""
507538,0,0,0,0,0,1,1,20260901,20270801,""
507554,1,1,1,1,1,0,0,20260901,20270801,""
498785,1,1,1,1,1,0,0,20260620,20260831,""
507539,1,1,1,1,1,0,0,20260901,20270801,""
507540,0,0,0,0,0,1,1,20260901,20270801,""
498770,1,1,1,1,1,0,0,20260620,20260831,""
498771,0,0,0,0,0,1,1,20260620,20260831,""
507541,1,1,1,1,1,0,0,20260901,20270801,""
507542,0,0,0,0,0,1,1,20260901,20270801,""
501747,1,1,1,1,1,0,0,20260714,20260831,""
502084,0,0,0,0,0,1,1,20260714,20260831,""
507543,1,1,1,1,1,0,0,20260901,20270801,""
507544,0,0,0,0,0,1,1,20260901,20270801,""
501498,1,1,1,1,1,0,0,20260709,20260831,""
501499,0,0,0,0,0,1,1,20260709,20260831,""
507545,1,1,1,1,1,0,0,20260901,20270801,""
507546,0,0,0,0,0,1,1,20260901,20270801,""
498776,1,1,1,1,1,0,0,20260620,20260831,""
498777,0,0,0,0,0,1,1,20260620,20260831,""
507564,1,1,1,1,1,0,0,20260901,20270801,""
507548,0,0,0,0,0,1,1,20260901,20270801,""
498778,1,1,1,1,1,0,0,20260620,20260831,""
507549,1,1,1,1,1,0,0,20260901,20270801,""
498780,1,1,1,1,1,0,0,20260620,20260831,""
507550,1,1,1,1,1,0,0,20260901,20270801,""
507551,0,0,0,0,0,1,1,20260901,20270801,""
498781,1,1,1,1,1,0,0,20260620,20260831,""
498782,0,0,0,0,0,1,1,20260620,20260831,""
507552,1,1,1,1,1,0,0,20260901,20270801,""
507553,0,0,0,0,0,1,1,20260901,20270801,""
500934,1,1,1,1,1,0,0,20260707,20260831,""
500935,0,0,0,0,0,1,1,20260707,20260831,""
507555,0,0,0,0,0,1,1,20260901,20270801,""
502085,0,0,0,0,0,1,1,20260714,20260831,""
507556,1,1,1,1,1,0,0,20260901,20270801,""
507563,0,0,0,0,0,1,1,20260901,20270801,""
500937,1,1,1,1,1,0,0,20260707,20260831,""
500938,0,0,0,0,0,1,1,20260707,20260831,""
507558,1,1,1,1,1,0,0,20260901,20270801,""
507559,0,0,0,0,0,1,1,20260901,20270801,""
500936,1,1,1,1,1,0,0,20260707,20260831,""
498790,0,0,0,0,0,1,1,20260620,20260831,""
507560,1,1,1,1,1,0,0,20260901,20270801,""
498791,1,1,1,1,1,0,0,20260620,20260831,""
