service_id,date,exception_type
501741,20270406,1
501741,20270101,1
501741,20270216,1
501741,20270311,1
501741,20270501,1
501741,20270624,1
501741,20270706,1
501741,20261101,1
501741,20261102,1
501741,20261224,1
501741,20261225,1
501741,20261226,1
498869,20270406,2
498869,20270101,2
498869,20270216,2
498869,20270311,2
498869,20270501,2
498869,20270624,2
498869,20270706,2
498869,20261101,2
498869,20261102,2
498869,20261224,2
498869,20261225,2
498869,20261226,2
498870,20270406,1
498870,20270101,1
498870,20270216,1
498870,20270311,1
498870,20270501,1
498870,20270624,1
498870,20270706,1
498870,20261101,1
498870,20261102,1
498870,20261224,1
498870,20261225,1
498870,20261226,1
501743,20270406,2
501743,20270101,2
501743,20270216,2
501743,20270311,2
501743,20270501,2
501743,20270624,2
501743,20270706,2
501743,20261101,2
501743,20261102,2
501743,20261224,2
501743,20261225,2
501743,20261226,2
501744,20270406,1
501744,20270101,1
501744,20270216,1
501744,20270311,1
501744,20270501,1
501744,20270624,1
501744,20270706,1
501744,20261101,1
501744,20261102,1
501744,20261224,1
501744,20261225,1
501744,20261226,1
498766,20270406,2
498766,20270101,2
498766,20270216,2
498766,20270311,2
498766,20270501,2
498766,20270624,2
498766,20270706,2
498766,20261101,2
498766,20261102,2
498766,20261224,2
498766,20261225,2
498766,20261226,2
498767,20270406,1
498767,20270101,1
498767,20270216,1
498767,20270311,1
498767,20270501,1
498767,20270624,1
498767,20270706,1
498767,20261101,1
498767,20261102,1
498767,20261224,1
498767,20261225,1
498767,20261226,1
501745,20270406,2
501745,20270101,2
501745,20270216,2
501745,20270311,2
501745,20270501,2
501745,20270624,2
501745,20270706,2
501745,20261101,2
501745,20261102,2
501745,20261224,2
501745,20261225,2
501745,20261226,2
501746,20270406,1
501746,20270101,1
501746,20270216,1
501746,20270311,1
501746,20270501,1
501746,20270624,1
501746,20270706,1
501746,20261101,1
501746,20261102,1
501746,20261224,1
501746,20261225,1
501746,20261226,1
498768,20270406,2
498768,20270101,2
498768,20270216,2
498768,20270311,2
498768,20270501,2
498768,20270624,2
498768,20270706,2
498768,20261101,2
498768,20261102,2
498768,20261224,2
498768,20261225,2
498768,20261226,2
498769,20270406,1
498769,20270101,1
498769,20270216,1
498769,20270311,1
498769,20270501,1
498769,20270624,1
498769,20270706,1
498769,20261101,1
498769,20261102,1
498769,20261224,1
498769,20261225,1
498769,20261226,1
498785,20270406,2
498785,20270101,2
498785,20270216,2
498785,20270311,2
498785,20270501,2
498785,20270624,2
498785,20270706,2
498785,20261101,2
498785,20261102,2
498785,20261224,2
498785,20261225,2
498785,20261226,2
498770,20270406,2
498770,20270101,2
498770,20270216,2
498770,20270311,2
498770,20270501,2
498770,20270624,2
498770,20270706,2
498770,20261101,2
498770,20261102,2
498770,20261224,2
498770,20261225,2
498770,20261226,2
498771,20270406,1
498771,20270101,1
498771,20270216,1
498771,20270311,1
498771,20270501,1
498771,20270624,1
498771,20270706,1
498771,20261101,1
498771,20261102,1
498771,20261224,1
498771,20261225,1
498771,20261226,1
501747,20270406,2
501747,20270101,2
501747,20270216,2
501747,20270311,2
501747,20270501,2
501747,20270624,2
501747,20270706,2
501747,20261101,2
501747,20261102,2
501747,20261224,2
501747,20261225,2
501747,20261226,2
502084,20270406,1
502084,20270101,1
502084,20270216,1
502084,20270311,1
502084,20270501,1
502084,20270624,1
502084,20270706,1
502084,20261101,1
502084,20261102,1
502084,20261224,1
502084,20261225,1
502084,20261226,1
501498,20270406,2
501498,20270101,2
501498,20270216,2
501498,20270311,2
501498,20270501,2
501498,20270624,2
501498,20270706,2
501498,20261101,2
501498,20261102,2
501498,20261224,2
501498,20261225,2
501498,20261226,2
501499,20270406,1
501499,20270101,1
501499,20270216,1
501499,20270311,1
501499,20270501,1
501499,20270624,1
501499,20270706,1
501499,20261101,1
501499,20261102,1
501499,20261224,1
501499,20261225,1
501499,20261226,1
498776,20270406,2
498776,20270101,2
498776,20270216,2
498776,20270311,2
498776,20270501,2
498776,20270624,2
498776,20270706,2
498776,20261101,2
498776,20261102,2
498776,20261224,2
498776,20261225,2
498776,20261226,2
498777,20270406,1
498777,20270101,1
498777,20270216,1
498777,20270311,1
498777,20270501,1
498777,20270624,1
498777,20270706,1
498777,20261101,1
498777,20261102,1
498777,20261224,1
498777,20261225,1
498777,20261226,1
498778,20270406,2
498778,20270101,2
498778,20270216,2
498778,20270311,2
498778,20270501,2
498778,20270624,2
498778,20270706,2
498778,20261101,2
498778,20261102,2
498778,20261224,2
498778,20261225,2
498778,20261226,2
498780,20270406,2
498780,20270101,2
498780,20270216,2
498780,20270311,2
498780,20270501,2
498780,20270624,2
498780,20270706,2
498780,20261101,2
498780,20261102,2
498780,20261224,2
498780,20261225,2
498780,20261226,2
498781,20270406,2
498781,20270101,2
498781,20270216,2
498781,20270311,2
498781,20270501,2
498781,20270624,2
498781,20270706,2
498781,20261101,2
498781,20261102,2
498781,20261224,2
498781,20261225,2
498781,20261226,2
498782,20270406,1
498782,20270101,1
498782,20270216,1
498782,20270311,1
498782,20270501,1
498782,20270624,1
498782,20270706,1
498782,20261101,1
498782,20261102,1
498782,20261224,1
498782,20261225,1
498782,20261226,1
500934,20270406,2
500934,20270101,2
500934,20270216,2
500934,20270311,2
500934,20270501,2
500934,20270624,2
500934,20270706,2
500934,20261101,2
500934,20261102,2
500934,20261224,2
500934,20261225,2
500934,20261226,2
500935,20270406,1
500935,20270101,1
500935,20270216,1
500935,20270311,1
500935,20270501,1
500935,20270624,1
500935,20270706,1
500935,20261101,1
500935,20261102,1
500935,20261224,1
500935,20261225,1
500935,20261226,1
502085,20270406,1
502085,20270101,1
502085,20270216,1
502085,20270311,1
502085,20270501,1
502085,20270624,1
502085,20270706,1
502085,20261101,1
502085,20261102,1
502085,20261224,1
502085,20261225,1
502085,20261226,1
500937,20270406,2
500937,20270101,2
500937,20270216,2
500937,20270311,2
500937,20270501,2
500937,20270624,2
500937,20270706,2
500937,20261101,2
500937,20261102,2
500937,20261224,2
500937,20261225,2
500937,20261226,2
500938,20270406,1
500938,20270101,1
500938,20270216,1
500938,20270311,1
500938,20270501,1
500938,20270624,1
500938,20270706,1
500938,20261101,1
500938,20261102,1
500938,20261224,1
500938,20261225,1
500938,20261226,1
500936,20270406,2
500936,20270101,2
500936,20270216,2
500936,20270311,2
500936,20270501,2
500936,20270624,2
500936,20270706,2
500936,20261101,2
500936,20261102,2
500936,20261224,2
500936,20261225,2
500936,20261226,2
498790,20270406,1
498790,20270101,1
498790,20270216,1
498790,20270311,1
498790,20270501,1
498790,20270624,1
498790,20270706,1
498790,20261101,1
498790,20261102,1
498790,20261224,1
498790,20261225,1
498790,20261226,1
498791,20270406,2
498791,20270101,2
498791,20270216,2
498791,20270311,2
498791,20270501,2
498791,20270624,2
498791,20270706,2
498791,20261101,2
498791,20261102,2
498791,20261224,2
498791,20261225,2
498791,20261226,2
