stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station,platform_code
6190,,"Lubinų st.","link mieto",54.72976,25.41224,https://www.stops.lt/vilnius/index.html#stop/1018,,,
6191,,"Lubinų st.","iš miesto",54.72872,25.41181,https://www.stops.lt/vilnius/index.html#stop/1024,,,
6188,,"Paliuliškės","link miesto",54.73365,25.41033,https://www.stops.lt/vilnius/index.html#stop/1016,,,
6189,,"Paliuliškės","iš miesto",54.73289,25.41104,https://www.stops.lt/vilnius/index.html#stop/1017,,,
6192,,"Purienų st.","iš miesto",54.72488,25.41200,https://www.stops.lt/vilnius/index.html#stop/1025,,,
6193,,"Purienų st.","link miesto",54.72487,25.41211,https://www.stops.lt/vilnius/index.html#stop/4601,,,
429,,"Dvarčionys","link miesto",54.72972,25.37052,https://www.stops.lt/vilnius/index.html#stop/1011,,,
6181,,"Dvarčionys","iš miesto",54.72986,25.37033,https://www.stops.lt/vilnius/index.html#stop/1026,,,
6173,,"Aukštagiris","link miesto",54.73049,25.35577,https://www.stops.lt/vilnius/index.html#stop/3523,,,
6174,,"Aukštagiris","iš miesto",54.73057,25.35661,https://www.stops.lt/vilnius/index.html#stop/1008,,,
6183,,"Baniškės","iš miesto",54.73453,25.38833,https://www.stops.lt/vilnius/index.html#stop/1014,,,
6184,,"Baniškės","link miesto",54.73451,25.38710,https://www.stops.lt/vilnius/index.html#stop/3525,,,
6176,,"Dvarčionių kryžkelė","iš miesto",54.73347,25.37073,https://www.stops.lt/vilnius/index.html#stop/1009,,,
6177,,"Dvarčionių kryžkelė","link miesto",54.73344,25.36972,https://www.stops.lt/vilnius/index.html#stop/3524,,,
6170,,"Plytinės st.","iš miesto",54.72791,25.34778,https://www.stops.lt/vilnius/index.html#stop/1007,,,
6171,,"Plytinės st.","link miesto",54.72762,25.34671,https://www.stops.lt/vilnius/index.html#stop/1006,,,
900,,"Senoji plytinė","iš miesto",54.72416,25.34075,https://www.stops.lt/vilnius/index.html#stop/1005,,,
6239,,"Senoji plytinė","link miesto",54.72403,25.33967,https://www.stops.lt/vilnius/index.html#stop/1004,,,
6898,,"Žemoji Veržuva","link miesto",54.75002,25.40124,https://www.stops.lt/vilnius/index.html#stop/3529,,,
6899,,"Žemoji Veržuva","iš miesto",54.75002,25.40151,https://www.stops.lt/vilnius/index.html#stop/3530,,,
8250,,"Lazerių st.","iš miesto",54.72937,25.37476,https://www.stops.lt/vilnius/index.html#stop/1027,,,
16305,,"Kairėnai","iš miesto",54.73646,25.40379,https://www.stops.lt/vilnius/index.html#stop/1015,,,
10545,,"Moliakalnio st.","link miesto",54.71583,25.35519,https://www.stops.lt/vilnius/index.html#stop/1040,,,
10548,,"Moliakalnio st.","iš miesto",54.71578,25.35526,https://www.stops.lt/vilnius/index.html#stop/1042,,,
10609,,"Pylimėliai","link miesto",54.71888,25.35994,https://www.stops.lt/vilnius/index.html#stop/1043,,,
10611,,"Pylimėliai","iš miesto",54.71845,25.35947,https://www.stops.lt/vilnius/index.html#stop/1045,,,
16306,,"Kairėnai","link miesto",54.73664,25.40210,https://www.stops.lt/vilnius/index.html#stop/3526,,,
10537,,"Juodvarnių st.","link miesto",54.72255,25.37632,https://www.stops.lt/vilnius/index.html#stop/1032,,,
10538,,"Juodvarnių st.","iš miesto",54.72228,25.37637,https://www.stops.lt/vilnius/index.html#stop/1033,,,
10539,,"Stanislovo Kerbedžio st.","link miesto",54.72065,25.37415,https://www.stops.lt/vilnius/index.html#stop/1034,,,
10541,,"Stanislovo Kerbedžio st.","iš miesto",54.72063,25.37309,https://www.stops.lt/vilnius/index.html#stop/1036,,,
10543,,"Stepono Kairio st.","link miesto",54.72085,25.37036,https://www.stops.lt/vilnius/index.html#stop/1038,,,
10544,,"Stepono Kairio st.","iš miesto",54.72081,25.36923,https://www.stops.lt/vilnius/index.html#stop/1039,,,
9925,,"Vinciūniškės","link miesto",54.75910,25.39505,https://www.stops.lt/vilnius/index.html#stop/3561,,,
17194,,"Gelūžės st.","iš centro",54.70048,25.16032,https://www.stops.lt/vilnius/index.html#stop/3648,,,
17196,,"Gelūžės st.","į centrą",54.69994,25.16150,https://www.stops.lt/vilnius/index.html#stop/3650,,,
17124,,"Pakrantės st.","į centrą",54.69840,25.17182,https://www.stops.lt/vilnius/index.html#stop/3640,,,
17186,,"Pakrantės st.","iš centro",54.69844,25.17185,https://www.stops.lt/vilnius/index.html#stop/3644,,,
17190,,"Trakėnų st.","iš centro",54.69881,25.16742,https://www.stops.lt/vilnius/index.html#stop/3646,,,
17191,,"Trakėnų st.","į centrą",54.69893,25.16645,https://www.stops.lt/vilnius/index.html#stop/3647,,,
5807,,"Antano Jonyno st.","link Kalvarijų g.",54.73137,25.24744,https://www.stops.lt/vilnius/index.html#stop/3817,,,
5808,,"Antano Jonyno st.","link Fabijoniškių g.",54.73156,25.24893,https://www.stops.lt/vilnius/index.html#stop/3818,,,
5804,,"Kaimelio st.","link S.Stanevičiaus g.",54.73066,25.24621,https://www.stops.lt/vilnius/index.html#stop/5159,,,
5810,,"Liongino Baliukevičiaus - Dzūko st.","link Geležinio Vilko g.",54.73376,25.25421,https://www.stops.lt/vilnius/index.html#stop/3822,,,
5812,,"Liongino Baliukevičiaus - Dzūko st.","link Ukmergės g",54.73329,25.25210,https://www.stops.lt/vilnius/index.html#stop/3819,,,
5814,,"Mykolo Romerio universitetas","link Ukmergės g.",54.73517,25.25795,https://www.stops.lt/vilnius/index.html#stop/3823,,,
5815,,"Mykolo Romerio universitetas","link centro",54.73531,25.25976,https://www.stops.lt/vilnius/index.html#stop/2001,,,
5803,,"Kaimelio žiedas","link Ateities g.",54.73160,25.24446,https://www.stops.lt/vilnius/index.html#stop/3813,,,
5511,,"Fabijoniškių žiedas","link centro",54.73933,25.24044,https://www.stops.lt/vilnius/index.html#stop/3809,,,
5515,,"Gedvydžių st.","link centro",54.73634,25.23730,https://www.stops.lt/vilnius/index.html#stop/3806,,,
5516,,"Gedvydžių st.","iš centro",54.73702,25.23822,https://www.stops.lt/vilnius/index.html#stop/3807,,,
1158,,"Fabijoniškių žiedas","link centro",54.73906,25.24147,https://www.stops.lt/vilnius/index.html#stop/3810,,,
5512,,"Fabijoniškių žiedas","išlaipinimas",54.74009,25.24062,https://www.stops.lt/vilnius/index.html#stop/3811,,,
5811,,"Liongino Baliukevičiaus - Dzūko st.","link Ukmergės g.",54.73400,25.25311,https://www.stops.lt/vilnius/index.html#stop/3820,,,
